address,city,country,longitude,name,province_nameChanged
4440 Kukui Grv,Lihue,US,-159.378915387,Burger King,HI
402 N Central Expy,Mckinney,US,-96.638266,McDonald's,TX
1075 Mono Way,Sonora,US,-120.367944,Carl's Jr.,CA
1300 N Lewis Ave,Waukegan,US,-87.855874676,Popeye's Chicken & Biscuits,IL
49 W 14th St,New York,US,-73.995964358,Popeye's,NY
312 Old Goff Mountain Rd,Charleston,US,-81.79475,Wendy's,WV
809 Airport Blvd,Morrisville,US,-78.8248,Taco Bell,NC
1100 N 3rd St,Lawrence,US,-95.23258,Burger King,KS
1516 E Lamar Alexander Pkwy,Maryville,US,-83.951204,Hardee's,TN
15389 W Cactus Rd,Surprise,US,-112.391136,Wendy's,AZ
1801 Autumn Grove Ct,Salisbury,US,-75.54153,Subway,MD
4215 Nicholson Dr,Baton Rouge,US,-91.17899,McDonald's,LA
100 198 S Walcott St,Jefferson,US,-94.355367,Mcdonalds,TX
3400 W Broadway Blvd,Sedalia,US,-93.27029242,Goodcents Deli Fresh Subs,MO
30711 Southfield Rd,Southfield,US,-83.223214,Burger King,MI
1906 Emmorton Rd,Bel Air,US,-76.32776,McDonald's,MD
1152 N Buckner Blvd,Dallas,US,-96.70214,Schlotzsky's,TX
204 Highway 28 Byp,Anderson,US,-82.6402,Ryan's,SC
1650 Limekiln Pike,Dresher,US,-75.16745,McDonald's,PA
1522 Johnston St,Lafayette,US,-92.02268,McDonald's,LA
4615 Perkins Rd,Baton Rouge,US,-91.14201,McDonald's,LA
10042 Sliding Hill Rd,Ashland,US,-77.452778,McDonald's,VA
5713 Church Ave,Brooklyn,US,-73.92355,McDonald's,NY
600 W Highway 77,Newbern,US,-89.27628,McDonald's,TN
750 N van Dyke Rd,Almont,US,-83.04661,Charlie Browns,MI
1100 Ne Green Oaks Blvd,Arlington,US,-97.092511653,SONIC Drive In,TX
1950 Douglas Rd,Montgomery,US,-88.319428,Taco Bell,IL
1275 Center Dr,Dupont,US,-122.6443,Jack in the Box,WA
7300 S Choctaw Rd,Choctaw,US,-97.263664,Subway,OK
1854 N Milpitas Blvd,Milpitas,US,-121.910985,McDonald's,CA
9320 Steele Creek Rd,Charlotte,US,-80.96889,McDonald's,NC
7545 S W Oleson Rd,Portland,US,-122.75403,Taco Bell,OR
Commerce Blvd,Hope,US,-93.60558,Mcdonald's,AR
15713 McMullen Hwy SW,Cumberland,US,-78.848,McDonald's,MD
3110 S Parker Rd,Aurora,US,-104.853254,Wendy's,CO
435 S River Rd,Des Plaines,US,-87.885085082,Popeyes Louisiana Kitchen,IL
409 S Air Depot Blvd,Oklahoma City,US,-97.40622,Wendy's,OK
1515 N Mckinley Ave,Muncie,US,-85.409109592,Ball State Lafollette Dining,IN
1720 Ross St,Amarillo,US,-101.81796,McDonald's,TX
2129 E 9400 S,Sandy,US,-111.82988,Domino's Pizza,UT
740 E Little Creek Rd,Norfolk,US,-76.25202,Burger King,VA
27875 Gratiot Ave,Roseville,US,-82.93463466,Tubby's Grilled Submarines,MI
3951 W Ashley Cir,Charleston,US,-80.08125,McDonald's,SC
6400 Ridge Rd,Sykesville,US,-76.932307,Wendy's,MD
1554 W Main St,Centre,US,-85.698901,Burger King,AL
3757 S Gilbert Rd,Gilbert,US,-111.78876,Subway,AZ
1101 Dairy Ashford Rd,Houston,US,-95.606804,Sonic Drive-In,TX
8655 Cypress Waters Blvd,Irving,US,-96.992486715,Jack in the Box,TX
2 Sugar Creek Ctr,Bella Vista,US,-94.23763,SONIC Drive In,AR
1740 W Neely Ave,Muncie,US,-85.40672779,Quizno's +,IN
5911 S Braeswood Blvd,Houston,US,-95.49409,McDonald's,TX
5517 NE Gher Rd,Vancouver,US,-122.55922,McDonald's,WA
1290 N Green St,Brownsburg,US,-86.39437,Hardee's,IN
1130 S Main St,Sikeston,US,-89.58196701,Long John Silvers / A&W,MO
207 N Wahsatch Ave,Colorado Springs,US,-104.81729633,Mcdonalds,Co Spgs
108 Jabez St,Newark,US,-74.15147,Comilao Lanches Bakery,NJ
1921 Boiling Springs Rd,Boiling Springs,US,-81.961894,Waffle House,SC
370 US Highway 62 W,Princeton,US,-87.902473,Hardee's,KY
7101 S May Ave,Oklahoma City,US,-97.566,Taco Bell,OK
10450 Huffmeister Rd,Houston,US,-95.628011,Jack in the Box,TX
148 2nd St NE,Valley City,US,-98.002264,Taco John's,ND
2610 N Broadway St,Pittsburg,US,-94.7049,Wendy's,KS
1125 S Dobson Rd,Mesa,US,-111.874144,Taco Bell,AZ
1503 Sheepshead Bay Rd,Brooklyn,US,-73.954224,SUBWAY,NY
167 New Britain Ave,Plainville,US,-72.84572,Taco Bell,CT
1253 Hampton Ave,Saint Louis,US,-90.2875,Steak 'n Shake,MO
2608 Erwin Rd,Durham,US,-78.94493,Firehouse Subs,NC
1300 Bridge St,Yuba City,US,-121.63508,Carl's Jr.,CA
493 Humphreys St,Nashville,US,-86.7715,Gabby's Burgers & Fries,TN
1301 S Washington St,Grand Forks,US,-97.04436,Taco Bell,ND
831 S Business Highway 13,Lexington,US,-93.87849,Subway,MO
1945 Pipestone Rd,Benton Harbor,US,-86.418811,Burger King,MI
718 Minnesota Ave,Kansas City,US,-94.627596,Subway,KS
3250 N Durango Dr,Las Vegas,US,-115.27867,Jack in the Box,NV
200 Floyd Thompson Blvd,Hampton,US,-76.39579,Sonic Drive-In,VA
94-535 Kupuohi St,Waipahu,US,-158.01242,Loco Moco Drive-Inn,HI
1910 W 6th Ave,Eugene,US,-123.12167,McDonald's,OR
1436 Oak Harbor Rd,Fremont,US,-83.135077,Wendy's,OH
3974 S Figueroa St,Los Angeles,US,-118.28264,Subway,CA
5120 W Capitol Dr,Milwaukee,US,-87.97772,Burger King,WI
1196 E Jackson Blvd,Jonesborough,US,-82.45529,Bojangles' Famous Chicken 'n Biscuits,TN
900 US 64 Hwy W,Apex,US,-78.82144,McDonalds,NC
2151 Decherd Blvd,Decherd,US,-86.09614,Sonic Drive-In,TN
4650 16th St,Moline,US,-90.507118,Taco Bell,IL
665 W Crossville Rd,Roswell,US,-84.3809,Arby's,GA
3180 Owen Rd,Fenton,US,-83.7327,KFC,MI
158 Rockingham Rd,Derry,US,-71.29244,Pizza Express,NH
3910 Sierra Ave,Fontana,US,-117.438208,Jack in the Box,CA
"Viale della Vittoria, 44",Elgin,US,13.530053,Alice's,IL
4807 Valley View Blvd NW,Roanoke,US,-79.95927,Burger King,VA
An der Autobahn 2,Travelers Rest,US,9.68768,McDonald's,SC
4150 N Grand Blvd,Saint Louis,US,-90.21328,King Grill,MO
1180 W State St,Hurricane,US,-113.31047,McDonald's,UT
110 E 49th St,Texarkana,US,-94.041971814,Wendy's,AR
7890 NW 25th St,Miami,US,-80.32531,Checker's,FL
8724 NE Highway 99,Vancouver,US,-122.661219,Del Taco,WA
2610 Ridge Rd,Rockwall,US,-96.47,Waffle House,TX
2426 E Riverside Dr,Austin,US,-97.72405,McDonald's,TX
3944 Brambleton Ave,Roanoke,US,-80.00751,Arby's,VA
915 Us Highway 30 W,Carroll,US,-94.877916551,Burger King,IA
2475 Highway 6 S,Houston,US,-95.643531,Taco Bell,TX
8234 S Kipling Pkwy,Littleton,US,-105.109447616,Freddy's Steakburger,CO
26530 Baker Rd,Perrysburg,US,-83.46655,Arby's,OH
1127 N San Fernando Blvd,Burbank,US,-118.319727,McDonald's,CA
1293 N State Road 135,Greenwood,US,-86.1583,KFC,IN
17513 Bruce B Downs Blvd,Tampa,US,-82.368035,Chick-fil-A,FL
6225 Washington Blvd,Elkridge,US,-76.724181,Mcdonald's,MD
430 US Highway 206,Hillsborough,US,-74.64525,Domino's Pizza,NJ
1840 E Atlantic Blvd,Pompano Beach,US,-80.105116,Wendy's,FL
2901 Ramada Way,Green Bay,US,-88.07558265,Cousins Subs of Green Bay - Oneida St. & Ramada Way,WI
330 E Hamilton Ave,Campbell,US,-121.944418,Subway,CA
540 W Cordova Rd,Santa Fe,US,-105.95314,Subway,NM
1317 S Jackson St,Salem,US,86.081628,Dairy Queen,IN
2782 Sandy Plains Rd,Marietta,US,-84.491136,McDonald's,GA
3670 Mount Read Blvd,Rochester,US,-77.659057,Subway,NY
13755 Will Clayton Pkwy,Humble,US,-95.16504,McDonald's,TX
1250 W. Rawson,Oak Creek,US,-87.930213907,Burger King,WI
2314 Lake Ave,Altadena,US,-118.13152,Everest,CA
3201 S Ferdon Blvd,Crestview,US,-86.5671,McDonalds,FL
17634 Highway 190,Port Barre,US,-91.96433,McDonald's,LA
Unlv Student Un,Las Vegas,US,-115.1403,Jamba Juice,NV
500 W Prairie Ave,Coeur D Alene,US,-116.792939,Del Taco,ID
4018 Morse Xing,Columbus,US,-82.91903173,Jimmy John's,OH
1300 San Mateo Blvd SE,Albuquerque,US,-106.58605,Blake's Lotaburger,NM
709 W Commercial St,Ozark,US,-93.83212,SONIC Drive In,AR
185 House Carlson Dr,Batesville,US,-89.91369,Back Yard Burgers,MS
8600 Perry Hwy,Pittsburgh,US,-80.039408,Mcdonald's,PA
1475 W I 35 Frontage Rd,Edmond,US,-97.479836,Subway,OK
477 15 By Pass W,Bennettsville,US,-79.695332176,Kfc,SC
4310 Buffalo Gap Rd,Abilene,US,-99.75933,Chick-Fil-A,TX
726 SW Federal Hwy,Stuart,US,-80.256347,Wendy's,FL
721 E Main St,Alhambra,US,-118.119208,Quiznos Sub,CA
2415 E Baseline Rd,Phoenix,US,-112.029793,Chipotle Mexican Grill,AZ
273 E Roy Furman Hwy,Waynesburg,US,-80.14741,Exxon,PA
1333 N 35th St,Milwaukee,US,-87.957993,Burger King,WI
675 E Rand Rd,Arlington Heights,US,-87.974229,Burger King,IL
11217 Garland Rd,Dallas,US,-96.68448,McDonald's,TX
2544 Belmont St,Bellaire,US,-80.745028,Burger King,OH
4338 W North Ave,Chicago,US,-87.735077,McDonald's,IL
248 Haverhill St,Methuen,US,-71.204659,Burger King,MA
8011 Sheridan Rd,White Hall,US,-92.10105,Taco Bell,AR
3531 Flat Shoals Rd,Decatur,US,-84.27121,McDonald's,GA
4827 Fairmont Ave,Bethesda,US,-77.09619,BGR - The Burger Joint,MD
450 5th St NW,Washington,US,-77.01943,McDonald's,DC
189 Lunenburg St,Fitchburg,US,-71.78163,Domino's Pizza,MA
502 Liberty Ave,Pittsburgh,US,-80.00336,Wendy's,PA
318 NW 3rd St,Prineville,US,-120.84983,Arctic Circle,OR
4983 Highway 90,Milton,US,-87.11595,Whataburger,FL
2701 David H Mcleod Blvd 1320,Florence,US,-79.832408,Chick-fil-a Magnolia Mall,SC
3660 E Tremont Ave,Bronx,US,-73.8236,McDonald's,NY
215 W Lincoln Hwy,Dekalb,US,-88.7586,Tom & Jerry's,IL
923 Brazosport Blvd,Freeport,US,-95.370853199,Mcdonald's,TX
10060 E Southern Ave,Mesa,US,-111.613132479,SONIC Drive In,AZ
19923 Century Blvd,Germantown,US,-77.262892,Taco Bell,MD
33 W 141st St,Glenpool,US,-96.008507264,Burger King,OK
909 E Main St,Laurens,US,-81.982426643,Subway,SC
4355 E University Dr,Mesa,US,-111.738297,Subway,AZ
4432 Montgomery Rd,Cincinnati,US,-84.45798,Pizza Hut,OH
3471 Foothills Rd,Las Cruces,US,-106.74099,SONIC Drive In,NM
3250 E Chestnut Expy,Springfield,US,-93.2291,McDonald's,MO
1016 Paris Rd,Mayfield,US,-88.631649,Taco John's,KY
9726 State Ave,Marysville,US,-122.173017,Ivar's Seafood Bar,WA
3022 Marina Bay Dr,League City,US,-95.06196,McDonald's,TX
885 Industrial Blvd,Mcdonough,US,-84.179288,McDonald's,GA
1 Park Plz,Mechanicville,US,-73.68764,McDonald's,NY
2900 Island Ave,Philadelphia,US,-75.24059,Burger King,PA
4601 200th St SW,Lynnwood,US,-122.29461,Old Country Buffet,WA
836 Kempsville Rd,Virginia Beach,US,-76.164262,Hardee's,VA
3101 E 26th St,Sioux Falls,US,-96.68723,McDonald's,SD
130 W Britton Rd,Oklahoma City,US,-97.51527,McDonald's,OK
6815 Biscayne Blvd,Miami,US,-80.18425,Luna Corner Pizza,FL
5477 Clyde Park,Wyoming,US,-85.68391,Steak 'n Shake,MI
100 Macy St,Amesbury,US,-70.907334,McDonald's,MA
514 Rt 38,Cherry Hill,US,-75.026314896,Taco Bell,NY
480 Chicago Ridge Mall,Chicago Ridge,US,-87.783293,Burger King,IL
2600 Alverado,San Leandro,US,-122.156058118,Fosters Freeze,CA
60 Hartford Ave,Providence,US,-71.4455,Burger King,RI
1001 Joseph Kerwin Dr,Las Vegas,US,-115.26009,Pizza Hut,NV
3765 Gateway Dr,Grand Forks,US,-97.082449,Burger King,ND
2122 SE Bristol St,Newport Beach,US,-117.873531,Burger King,CA
102 W Flint St,Davison,US,-83.5186,Wendy's,MI
Prol Zaragoza 80,Fort Worth,US,-100.418922901,Burger King,TX
217 E Carroll St,Tullahoma,US,-86.20182,Subway,TN
875 Fairport Rd,East Rochester,US,-77.481813,Burger King,NY
7615 University Ave,Lubbock,US,-101.870259,Wienerschnitzel,TX
11835 Jefferson Ave,Newport News,US,-76.48373,Sonic Drive-In,VA
31 N Arkansas Ave,Atlantic City,US,-74.43767,McDonald's,NJ
2313 S Sherwood Forest Blvd,Baton Rouge,US,-91.05658,Taco Bell,LA
94-1235 Ka Uka Blvd,Waipahu,US,-158.00114,Subway,HI
7159 W Central Ave,Toledo,US,-83.71479,McDonald's,OH
20571 Haggerty Rd,Northville,US,-83.43709,Five Guys,MI
420 W Central St,Franklin,US,-71.41529,Taco Bell,MA
905 S Broadway St,Little Rock,US,-92.276315689,Wendy's,AR
2815 Woodlawn Rd,Lincoln,US,-89.412456,Wendy's,IL
3228 W College Dr,Cheyenne,US,-104.847184,Arby's,WY
2204 N Garey Ave,Pomona,US,-117.75022,Taco Bell,CA
124 Sugar Maple Dr,Auburn,US,-86.71061,Subway,KY
41 W 141st St,Glenpool,US,-96.008865,Arby's,OK
152 Major Grahams Rd,Max Meadows,US,80.89294839,Dairy Queen,VA
1229 Waldron Rd,Corpus Christi,US,-97.284009,McDonald's,TX
1075 SW Highway 97,Madras,US,-121.13185,KFC,OR
Divisin Del Norte 2855,Harrison,US,-99.149851799,Kfc,ME
2090 Mill St,Reno,US,-119.78585,Scoopers,NV
2904 Wake Forest Rd,Raleigh,US,-78.622908598,Jimmy John's,NC
2171 Ft Reilly Rd,Fort Bragg,US,-78.99660778,Burger King,NC
2109 Abbott Martin Rd,Nashville,US,-86.8157,Domino's Pizza,TN
7201 Camp Bowie West Blvd,Fort Worth,US,-97.44188,Grandy's,TX
9200 Highway 71 S,Fort Smith,US,-94.387805,McDonalds,AR
221 W Lasalle Ave,Mishawaka,US,-86.212462271,Taco Bell,IN
1655 S Redwood Rd,Salt Lake City,US,-111.93859,McDonald's,UT
416 W Central Ave,Lake Wales,US,-81.59802,McDonald's,FL
202 W New Circle Rd,Lexington,US,-84.47352,Hardee's,KY
871 Germantown Pkwy,Cordova,US,-89.795913,Taco Bell,TN
1725 K St NW,Washington,US,-77.039467,Wendy's,DC
108 Loyola Dr,Myrtle Beach,US,-78.9894,Taco Bell,SC
6500 Brockport Spencerport Rd,Brockport,US,-77.94189,McDonald's,NY
20221 US Highway 18,Apple Valley,US,-117.22172,McDonald's,CA
811 Madison Ave N,Douglas,US,-82.849321,Burger King,GA
960 S IL Route 59,Bartlett,US,-88.20698,Taco Bell,IL
812 E D St,Hillsboro,US,-97.1952,Wendy's,KS
1051 Airway Blvd,Livermore,US,-121.8181,Wendy's,CA
111 S Harding Blvd,Roseville,US,-121.274248,Burger King,CA
18128 Heritage Hwy,Denmark,US,-81.137471,McDonald's,SC
3300 Gulf Fwy,Dickinson,US,-95.07937,Whataburger,TX
100 Integrity Dr,Hebron,US,-82.48706,McDonald's,OH
4260 N Broad St,Fremont,US,-96.497309,Wendy's,NE
36 Paint Town Rd,Cherokee,US,-83.310643,Wendy's,NC
4774 Alta Dr,Las Vegas,US,-115.20552,McDonalds,NV
5000 SW Philomath Blvd,Corvallis,US,-123.307617,Burger King,OR
901 E Cary St,Richmond,US,-77.437265,Wendy's,VA
24th Guadalupe St,Austin,US,-97.74256,Quiznos,TX
3653 Highland Ave,Highland,US,-117.207572,Jack in the Box,CA
15600 W Commerce Rd,Daleville,US,-85.572337,Wendy's,IN
2707 NW Vivion Rd,Riverside,US,-94.61169,SONIC Drive In,MO
5520 Stockdale Hwy,Bakersfield,US,-119.06324,Carl's Jr.,CA
8523 Spring Cypress Rd,Spring,US,-95.552195202,Burger King,TX
1302 N US Highway 71,Carroll,US,-94.877720794,A&W,IA
8273 W Union Hills Dr,Glendale,US,-112.236014,Wendy's,AZ
7010 Central Ave SE,Albuquerque,US,-106.5688,KFC,NM
472 E Third St,Jackson,US,-83.962063863,Burger King,GA
53 Josh Hall Rd,Blue Ridge,US,-84.316431,Wendy's,GA
155 Woodbridge Center Dr,Woodbridge,US,-74.299876263,Burger King,NJ
663 Stillwater Ave,Bangor,US,-68.751237,McDonald's,ME
1001 Main St,Atchison,US,-95.12776,SONIC Drive In,KS
1835 Auburn Way N,Auburn,US,-122.2215,Jimmy John's,WA
13425 Beach Blvd,Westminster,US,-117.991444,Carl's Jr.,CA
106 E Brooklyn Ave,Linden,US,-87.83698,Sonic Drive-In,TN
1420 Harrison Ave NW,Olympia,US,-122.919918142,Eagan's Drive-In,WA
7770 E Ridge Rd,Hobart,US,-87.2478,KFC,IN
1808 S Miami Blvd,Durham,US,-78.83801,Wendy's,NC
4360 13th St,Saint Cloud,US,-81.31593,Chick-fil-A,FL
5002 Welcome Way,Davenport,US,-90.57214,McDonald's,IA
1910 US Highway 41,Schererville,US,-87.471470918,Omelette House,IN
4265 SE 182nd Ave,Gresham,US,-122.475902,Taco Bell,OR
1303 Centennial Ave,Piscataway,US,-74.43998,McDonald's,NJ
11 N Harlem Ave,Oak Park,US,-87.804556,Wendy's,IL
3100 S Broadway,Edmond,US,-97.484659,Burger King,OK
2720 Las Vegas Blvd N,North Las Vegas,US,-115.10714,Checkers,NV
15400 Chrysler Dr,Upper Marlboro,US,-76.739295,Wendy's,MD
N. 38th St.,Baton Rouge,US,-91.153022221,Popeye's,LA
619 Highway 7 S,Holly Springs,US,-89.45216,Popeyes Louisiana Kitchen,MS
12485 NW 7th Ave,Miami,US,-80.21084,Wendy's,FL
1055 Saunders Ave,Lincoln,US,-96.7067,Domino's Pizza,NE
137 S Western Ave,Carpentersville,US,-88.291527,Taco Bell,IL
15 Stagecoach Rd,Salado,US,-97.53855,Arby's,TX
1845 E Capitol Expy,San Jose,US,-121.808024,Wendy's,CA
2420 E Beardsley Rd,Phoenix,US,-112.029704,Jack in the Box,AZ
3119 Moffett Rd,Mobile,US,-88.11492,McDonald's,AL
1648 Hendersonville Rd,Asheville,US,-82.5259,Wendy's,NC
2021 S Buckner Blvd,Dallas,US,-96.682962,Jack in the Box,TX
315 W Main St,Frisco,US,-96.86,Sonic Drive In,TX
12102 Georgia Ave,Silver Spring,US,-77.05122383,Popeyes Louisiana Kitchen,MD
2463 US Highway 43,Winfield,US,-87.838755,Taco Bell,AL
6509 W Park Ave,Houma,US,-90.7425,Popeye's Chicken & Biscuits,LA
3709 US Highway 431 N,Phenix City,US,-85.04468,McDonald's,AL
120 W Broadway St,Brownfield,US,-102.2752,Dairy Queen,TX
195 Ella Grasso Tpke,Windsor Locks,US,-72.669675666,McDonald's,CT
2411 Gateway Dr,Opelika,US,-85.403747,Arby's,AL
4356 W. Armitage Ave,Chicago,US,-87.73611,Hermosa,IL
4600 Mobile Hwy,Pensacola,US,-87.27724,Subway,FL
417 Michigan St NE,Grand Rapids,US,-85.6587,McDonald's,MI
16 S William Canning Blvd,Fall River,US,-71.162109,D'angelo Grilled Sandwiches,MA
7642 Highway 70 S,Nashville,US,-86.95137,Wendy's,TN
1321 E Center St,Ithaca,US,-84.58592,Taco Bell,MI
66 Newtown Rd,Danbury,US,-73.41932,Burger King,CT
12611 Louetta Rd,Cypress,US,-95.61549,Wendy's,TX
3930 E Ray Rd,Phoenix,US,-112.001197,Subway,AZ
6323 33rd Ave NE,Marysville,US,-122.187227,McDonald's,WA
1310 E Yelm Ave,Yelm,US,-122.59086,Taco Bell,WA
4345 W Pensacola St,Tallahassee,US,-84.302727,Burger King,FL
77 Drum Hill Rd,Chelmsford,US,-71.363111,Burger King,MA
"44332 Sterling Hwy,",Soldotna,US,-151.0686,Pizza Hut,AK
15700 Valley View Ave,La Mirada,US,-118.028833,Wendy's,CA
1486 Dike Access Rd,Woodland,US,-122.76052,SUBWAY,WA
5110 North Ln,Orlando,US,-81.44999,Pizza Hut,FL
618 E 7th St,Wayne,US,-97.011618,Runza,NE
1300 Richey St,Pasadena,US,-95.219861,McDonald's,TX
2221 First Capitol Dr,Saint Charles,US,-90.508095,Steak 'n Shake,MO
555 Morthland Dr,Valparaiso,US,-87.06763,Burger King,IN
324 S Brookhurst St,Anaheim,US,-117.95883,Taco Bell,CA
5710 N Academy Blvd,Colorado Springs,US,-104.788447087,Arby's,Co Spgs
11355 Fm 2920 Rd,Tomball,US,-95.593525,McDonald's,TX
40728 US Highway 19 N,Tarpon Springs,US,-82.741097,McDonald's,FL
213 E 12300 S,Draper,US,-111.884484,Costa Vida Fresh Mexican Grill,UT
4686 Clemson Blvd,Anderson,US,-82.715323,Arby's,SC
327 W Northside Dr,Jackson,US,-90.18149,Church's Chicken,AL
1250 W Poplar Ave,Collierville,US,-89.70412,Burger King,TN
850 W Rosecrans Ave,Gardena,US,-118.2903781,McDonald's,CA
801 Telephone Rd,Houston,US,-95.329237,Jack in the Box,TX
1808 Ashville Rd,Leeds,US,-86.522442,Chick-fil-A,AL
1304 Broad St,Wichita Falls,US,-98.4951,Carl's Jr.,TX
2406 S Main St,Pearland,US,-95.28659,Whataburger,TX
501 N Highway 83,Mc Cook,US,-100.64402,McDonald's,NE
3608 W Highway 98,Panama City,US,-85.70843,McDonald's,FL
2795 Fulton Ave,Sacramento,US,-121.401943266,Carl's Jr. / Green Burrito,CA
36 Lowes Dr,Pittsboro,US,-79.167,McDonald's,NC
4309 Veterans Memorial Pkwy,Tuscaloosa,US,-87.47914,Bojangles' Famous Chicken 'n Biscuits,AL
320 N Beacon Blvd,Grand Haven,US,-86.22018,Wendy's,MI
2311 New London Tpke,Coventry,US,-71.541553,Wendy's,RI
514 N Euclid St,Anaheim,US,-117.93805,Subway,CA
15099 Hesperian Blvd,San Leandro,US,-122.130386,Taco Bell,CA
809 Rivergate Pkwy,Goodlettsville,US,-86.70183,Wendy's,TN
17308 Park 78 Doctor,North Fort Myers,US,-81.81503,Wendy's,FL
7500 W Chester Pike,Upper Darby,US,-75.270197,Kfc,PA
1305 N Main St,Logan,US,-111.834393,Wendy's,UT
297 S Cascade Dr,Springville,US,-78.6903,KFC,NY
67b Main St,Medway,US,-71.405338205,Mcdonald's,MA
6030 Daybreak Cir,Clarksville,US,-76.93554,Subway,MD
527 E Industry Dr,Oxford,US,-78.584795174,Taco Bell,NC
3911 E 42nd St,Odessa,US,-102.34699,Jack in the Box,TX
7441 S Hosmer,Tacoma,US,-122.460788561,Burger King,WA
189 Madison Ave,Skowhegan,US,-69.7235,McDonald's,ME
3676 Market St,San Diego,US,-117.11505,Burger King,CA
576 Linda Mar Blvd,Pacifica,US,-122.5020197,McDonald's,CA
2472 Aloma Ave,Winter Park,US,-81.320113,McDonald's,FL
1114 W Kearney St,Springfield,US,-93.3041,McDonald's,MO
4880 Campus Dr,Newport Beach,US,-117.860124,Carl's Jr.,CA
5516 National Tpke,Louisville,US,85.764873,Dairy Queen,KY
3554 N Goldwater Blvd,Scottsdale,US,-111.92704,Wingstreet,AZ
1700 Genesee St,Utica,US,-75.25709,McDonalds,NY
5780 Fm 1960 E,Humble,US,-95.186809524,Arby's,TX
707 NE Weidler St,Portland,US,-122.618580658,Kentucky Fried Chicken,OR
6151 N Orange Blossom Trl,Orlando,US,-81.429873,Arby's,FL
7800 Senoia Rd,Fairburn,US,-84.576540002,Waffle House,GA
411 E Chicago Blvd,Tecumseh,US,-83.94001,Taco Bell,MI
3625 Rock Creek Blvd,Joliet,US,-88.171695,Burger King,IL
10770 Hickory Ridge Rd,Columbia,US,-76.884577274,Simmies Arirang Hill Cheese Steak,MD
1111 S Salisbury Blvd,Salisbury,US,-75.601957,Arby's,MD
850 S Main St,Heber City,US,-111.413605,Sonic Drive-in,UT
3060 Owingsville Rd,Mount Sterling,US,-83.9004,McDonald's,KY
8330 Sudley Rd,Manassas,US,-77.50277,Burger King,VA
16130 Perris Blvd,Moreno Valley,US,-117.2257,Carl's Jr.,CA
529 North Ave,Bridgeport,US,-73.193332,SUBWAY,CT
55 Crystal Ave,Derry,US,-71.32398,Papa Gino's,NH
1800 E 66th St,Minneapolis,US,-93.249275519,Subway,MN
4322 S 33rd St,Lincoln,US,-96.672267,Runza,NE
6268 S 27th St,Milwaukee,US,-87.949239,Taco Bell,WI
1417 Highway 123 W,Seneca,US,-82.985975805,Burger King,SC
1350 W Pleasant Valley Rd,Cleveland,US,-81.68796,Boston Market,OH
4624 Wisconsin Ave NW,Washington,US,-77.080854,Pizza Hut,DC
1620 W Union St,Pacific,US,-90.759068,McDonald's,MO
200 SW State Route 150,Lees Summit,US,-94.37988,Arby's,MO
7762 Bluebonnet Blvd,Baton Rouge,US,-91.09788,Subway,LA
700 13th St,Imperial Beach,US,-117.106039,Carl's Jr.,CA
626 S Main St,Leitchfield,US,-86.2934,KFC,KY
105 S Coit Rd,Richardson,US,-96.768358,McDonald's,TX
1615 W Kennedy Blvd,Tampa,US,-82.475267,Wendy's,FL
2575 Ne Highway 99 W,Mcminnville,US,-123.171326,Arby's,OR
1329 N 2nd Ave,Siler City,US,-79.46765,Chris' Drive-In,NC
35 Fresh River Rd,Epping,US,-71.07012,SUBWAY,NH
1209 4th Ave S,Denison,US,-95.356689,Burger King,IA
3050 E Desert Inn Rd,Las Vegas,US,-115.108247,Pizza Hut,NV
131 Lyndale Ave N,Faribault,US,-93.288913,Quiznos Sub,MN
6110 North Fwy,Katy,US,-95.728159,Mcdonald's,TX
6521 Fairview Ave,Boise,US,-116.262646,Taco Bell,ID
E Wal*mart 100 I 240 Service Rd,Oklahoma City,US,-97.510576947,Mcdonald's,OK
5601 Main St,Houston,US,-95.390225588,Wendy's,TX
5597 Camp Rd,Hamburg,US,-78.838455,Burger King,NY
1031 Franklin Springs St,Royston,US,-83.127371526,Burger King,GA
1540 Centennial Hills Blvd,Casper,US,-106.2711,Domino's Pizza,WY
2050 Daniels St,Manteca,US,-121.209430338,Taco Bell,CA
9450 Crain Hwy,Upper Marlboro,US,-76.80699,McDonald's,MD
3500 E Shawnee Rd,Muskogee,US,-95.3231,Kum & Go,OK
3350 Martin Luther King Jr Pkwy,Des Moines,US,-93.65129,Subway,IA
321 E Willow St,Long Beach,US,-118.18821872,The Flame Broiler,CA
7012 Broadway,Lemon Grove,US,-117.046733,KFC,CA
4501 S Western Ave,Oklahoma City,US,-97.53047,Wendy's,OK
2994 W International Speedway Blvd,Daytona Beach,US,-81.08703777,McDonald's,FL
70 E Kaahumanu Ave,Kahului,US,-156.465949,Baskin-Robbins,HI
1094 Concord Pkwy N,Concord,US,-80.62594,Taco Bell,NC
825 8th St,Monroe,US,-89.65340516,Mcdonald's,WI
305 S Larkin Ave,Joliet,US,-88.12449,McDonald's,IL
8361 La Palma Ave,Buena Park,US,-117.987394,Carl's Jr.,CA
819 Buck Creek Rd,Simpsonville,US,-85.33922,Wendy's,KY
7055 Siegen Ln,Baton Rouge,US,-91.06326,Chick-fil-A,LA
2003 S Hastings Way,Altoona,US,-91.46656,KFC,WI
2830 Broadway St NE,Salem,US,-123.028522,McDonald's,OR
